58732.805155	2284549400.000	   7.357	4171
58732.805167	2284549400.000	   7.174	4171
58732.805178	2284549400.000	   6.927	4171
58732.805190	2284549400.000	   6.449	4171
58732.805202	2284549500.000	   6.715	4171
58732.805213	2284549500.000	   7.505	4171
58732.805225	2284549500.000	   8.683	4171
58732.805236	2284549500.000	   8.626	4171
58732.805248	2284549500.000	   9.739	4171
58732.805260	2284549500.000	  12.608	4171
58732.805271	2284549500.000	  11.497	4171
58732.805283	2284549500.000	  12.525	4171
58732.805294	2284549500.000	  13.692	4171
58732.805306	2284549500.000	  15.881	4171
58732.805317	2284549500.000	  15.293	4171
58732.805329	2284549500.000	  14.734	4171
58732.805341	2284549500.000	  15.694	4171
58732.805352	2284549500.000	  20.903	4171
58732.805364	2284549500.000	  24.230	4171
58732.805375	2284549500.000	  21.666	4171
58732.805387	2284549500.000	  20.738	4171
58732.805398	2284549500.000	  24.633	4171
58732.805410	2284549500.000	  24.941	4171
58732.805422	2284549500.000	  24.164	4171
58732.805433	2284549500.000	  20.723	4171
58732.805445	2284549500.000	  22.782	4171
58732.805456	2284549500.000	  21.357	4171
58732.805468	2284549500.000	  20.227	4171
58732.805479	2284549500.000	  19.354	4171
58732.805491	2284549500.000	  18.614	4171
58732.805503	2284549500.000	  18.639	4171
58732.805514	2284549500.000	  15.906	4171
58732.805526	2284549500.000	  15.406	4171
58732.805537	2284549500.000	  14.142	4171
58732.805549	2284549500.000	  12.855	4171
58732.805560	2284549500.000	  11.660	4171
58732.805572	2284549500.000	  10.184	4171
58732.805584	2284549500.000	  11.149	4171
58732.805665	2284548400.000	   8.521	4171
58732.805676	2284548400.000	   7.918	4171
58732.805688	2284548400.000	   7.512	4171
58732.805699	2284548400.000	   7.059	4171
58732.805711	2284548400.000	   6.385	4171
58732.805722	2284548400.000	   6.338	4171
58732.805734	2284548500.000	   6.641	4171
58732.805746	2284548500.000	   7.087	4171
58732.805757	2284548500.000	   7.763	4171
58732.805769	2284548500.000	   8.289	4171
58732.805780	2284548500.000	   8.575	4171
58732.805792	2284548500.000	   9.634	4171
58732.805803	2284548500.000	   9.824	4171
58732.805815	2284548500.000	  10.615	4171
58732.805827	2284548500.000	  11.280	4171
58732.805838	2284548500.000	  11.567	4171
58732.805850	2284548500.000	  12.583	4171
58732.805861	2284548500.000	  12.902	4171
58732.805873	2284548500.000	  13.388	4171
58732.805884	2284548500.000	  14.125	4171
58732.805896	2284548500.000	  14.962	4171
58732.805908	2284548500.000	  16.827	4171
58732.805919	2284548500.000	  16.058	4171
58732.805931	2284548500.000	  17.832	4171
58732.805942	2284548500.000	  17.860	4171
58732.805954	2284548500.000	  20.421	4171
58732.805966	2284548500.000	  18.507	4171
58732.805977	2284548500.000	  20.974	4171
58732.805989	2284548500.000	  21.794	4171
58732.806000	2284548500.000	  22.032	4171
58732.806012	2284548500.000	  22.329	4171
58732.806023	2284548500.000	  24.614	4171
58732.806035	2284548500.000	  26.598	4171
58732.806047	2284548500.000	  24.961	4171
58732.806058	2284548500.000	  26.124	4171
58732.806070	2284548500.000	  25.188	4171
58732.806081	2284548500.000	  26.021	4171
58732.806093	2284548500.000	  22.969	4171
58732.806104	2284548500.000	  24.160	4171
58732.806116	2284548500.000	  23.106	4171
58732.806128	2284548500.000	  23.884	4171
58732.806139	2284548500.000	  21.802	4171
58732.806151	2284548500.000	  23.624	4171
58732.806162	2284548500.000	  20.682	4171
58732.806174	2284548500.000	  22.099	4171
58732.806185	2284548500.000	  19.709	4171
58732.806197	2284548500.000	  19.647	4171
58732.806209	2284548500.000	  18.784	4171
58732.806220	2284548500.000	  16.653	4171
58732.806232	2284548500.000	  17.001	4171
58732.806232	2284548500.000	  17.001	4171
58732.806243	2284548500.000	  16.832	4171
58732.806255	2284548500.000	  15.992	4171
58732.806266	2284548500.000	  15.546	4171
58732.806278	2284548500.000	  15.198	4171
58732.806290	2284548500.000	  13.025	4171
58732.806301	2284548500.000	  12.479	4171
58732.806313	2284548500.000	  12.129	4171
58732.806324	2284548500.000	  11.244	4171
58732.806336	2284548500.000	  11.212	4171
58732.806347	2284548500.000	   9.931	4171
58732.806359	2284548500.000	   9.154	4171
58732.806371	2284548500.000	   9.076	4171
58732.806382	2284548500.000	   9.155	4171
58732.806394	2284548500.000	   8.165	4171
58732.806405	2284548500.000	   7.837	4171
58732.806417	2284548500.000	   6.993	4171
58732.806428	2284548500.000	   6.807	4171
58732.806440	2284548500.000	   6.213	4171
58732.806452	2284548500.000	   6.349	4171
58732.806463	2284548600.000	   6.818	4171
58732.806475	2284548600.000	   7.414	4171
58732.806486	2284548600.000	   7.609	4171
58732.806498	2284548600.000	   8.680	4171
58732.806509	2284548600.000	   8.696	4171
58732.806521	2284548600.000	   8.819	4171
58732.806533	2284548600.000	   8.234	4171
58732.806544	2284548600.000	   9.842	4171
58732.806556	2284548600.000	   9.930	4171
58732.806567	2284548600.000	  11.054	4171
58732.806579	2284548600.000	  11.127	4171
58732.806591	2284548600.000	  12.129	4171
58732.806602	2284548600.000	  12.620	4171
58732.806614	2284548600.000	  12.948	4171
58732.806625	2284548600.000	  14.334	4171
58732.806637	2284548600.000	  13.787	4171
58732.806648	2284548600.000	  15.322	4171
58732.806660	2284548600.000	  16.701	4171
58732.806672	2284548600.000	  17.973	4171
58732.806683	2284548600.000	  16.890	4171
58732.806695	2284548600.000	  16.944	4171
58732.806706	2284548600.000	  18.048	4171
58732.806718	2284548600.000	  20.377	4171
58732.806729	2284548600.000	  21.497	4171
58732.806741	2284548600.000	  23.049	4171
58732.806753	2284548600.000	  21.559	4171
58732.806764	2284548600.000	  22.428	4171
58732.806776	2284548600.000	  22.959	4171
58732.806787	2284548600.000	  22.860	4171
58732.806799	2284548600.000	  24.610	4171
58732.806810	2284548600.000	  23.646	4171
58732.806822	2284548600.000	  23.349	4171
58732.806834	2284548600.000	  25.748	4171
58732.806845	2284548600.000	  23.105	4171
58732.806857	2284548600.000	  22.591	4171
58732.806868	2284548600.000	  23.156	4171
58732.806880	2284548600.000	  22.858	4171
58732.806891	2284548600.000	  22.144	4171
58732.806903	2284548600.000	  22.270	4171
58732.806915	2284548600.000	  22.386	4171
58732.806926	2284548600.000	  24.529	4171
58732.806938	2284548600.000	  21.578	4171
58732.806949	2284548600.000	  19.502	4171
58732.806961	2284548600.000	  20.575	4171
58732.806972	2284548600.000	  20.323	4171
58732.806984	2284548600.000	  18.501	4171
58732.806996	2284548600.000	  19.603	4171
58732.807007	2284548600.000	  17.941	4171
58732.807019	2284548600.000	  17.814	4171
58732.807030	2284548600.000	  16.996	4171
58732.807042	2284548600.000	  15.899	4171
58732.807053	2284548600.000	  16.856	4171
58732.807065	2284548600.000	  17.033	4171
58732.807077	2284548600.000	  15.913	4171
58732.807088	2284548600.000	  15.684	4171
58732.807100	2284548600.000	  12.990	4171
58732.807111	2284548600.000	  14.004	4171
58732.807123	2284548600.000	  14.337	4171
58732.807134	2284548600.000	  13.397	4171
58732.807146	2284548600.000	  14.462	4171
58732.807158	2284548600.000	  13.802	4171
58732.807169	2284548600.000	  13.670	4171
58732.807181	2284548600.000	  13.081	4171
58732.807192	2284548600.000	  12.519	4171
58732.807204	2284548600.000	  12.303	4171
58732.807215	2284548600.000	  13.232	4171
58732.807227	2284548600.000	  13.532	4171
58732.807239	2284548600.000	  12.232	4171
58732.807250	2284548600.000	  12.845	4171
58732.807262	2284548600.000	  11.724	4171
58732.807273	2284548600.000	  11.350	4171
58732.807285	2284548600.000	  11.822	4171
58732.807297	2284548600.000	  12.378	4171
58732.807308	2284548600.000	  11.426	4171
58732.807320	2284548600.000	  11.425	4171
58732.807331	2284548600.000	  11.310	4171
58732.807343	2284548600.000	  11.666	4171
58732.807354	2284548600.000	  11.209	4171
58732.807366	2284548600.000	  10.825	4171
58732.807378	2284548600.000	  10.700	4171
58732.807389	2284548600.000	  10.174	4171
58732.807401	2284548600.000	  10.720	4171
58732.807412	2284548600.000	  10.918	4171
58732.807424	2284548600.000	   9.495	4171
58732.807435	2284548600.000	   9.387	4171
58732.807447	2284548600.000	   9.093	4171
58732.807459	2284548600.000	   8.996	4171
58732.807470	2284548600.000	   9.217	4171
58732.807482	2284548600.000	   8.107	4171
58732.807493	2284548600.000	   9.186	4171
58732.807505	2284548600.000	   8.427	4171
58732.807516	2284548600.000	   9.065	4171
58732.807528	2284548600.000	   7.759	4171
58732.807540	2284548600.000	   8.345	4171
58732.807551	2284548600.000	   6.910	4171
58732.807563	2284548600.000	   7.350	4171
58732.807574	2284548600.000	   7.105	4171
58732.807586	2284548600.000	   6.866	4171
58732.807597	2284548600.000	   7.272	4171
58732.807609	2284548600.000	   7.066	4171
58732.807621	2284548600.000	   6.548	4171
58732.807632	2284548600.000	   6.266	4171
58732.807644	2284548600.000	   6.154	4171
58732.807655	2284548600.000	   6.328	4171
58732.807667	2284548700.000	   6.221	4171
58732.807678	2284548700.000	   6.586	4171
58732.807690	2284548700.000	   6.579	4171
58732.807702	2284548700.000	   6.315	4171
58732.807713	2284548700.000	   6.736	4171
58732.807725	2284548700.000	   6.663	4171
58732.807736	2284548700.000	   6.460	4171
58732.807748	2284548700.000	   6.250	4171
58732.807759	2284548700.000	   6.956	4171
58732.807771	2284548700.000	   7.189	4171
58732.807783	2284548700.000	   7.123	4171
58732.807794	2284548700.000	   7.189	4171
58732.807806	2284548700.000	   7.615	4171
58732.807817	2284548700.000	   7.360	4171
58732.807829	2284548700.000	   7.681	4171
58732.807840	2284548700.000	   7.200	4171
58732.807852	2284548700.000	   7.811	4171
58732.807864	2284548700.000	   7.038	4171
58732.807875	2284548700.000	   7.579	4171
58732.807887	2284548700.000	   8.126	4171
58732.807898	2284548700.000	   7.586	4171
58732.807910	2284548700.000	   8.147	4171
58732.807922	2284548700.000	   7.832	4171
58732.807933	2284548700.000	   7.971	4171
58732.807945	2284548700.000	   8.094	4171
58732.807956	2284548700.000	   7.757	4171
58732.807968	2284548700.000	   8.234	4171
58732.807979	2284548700.000	   7.890	4171
58732.807991	2284548700.000	   7.655	4171
58732.808003	2284548700.000	   8.767	4171
58732.808014	2284548700.000	   8.059	4171
58732.808026	2284548700.000	   8.086	4171
58732.808037	2284548700.000	   8.142	4171
58732.808049	2284548700.000	   8.111	4171
58732.808060	2284548700.000	   7.995	4171
58732.808072	2284548700.000	   7.801	4171
58732.808084	2284548700.000	   8.028	4171
58732.808095	2284548700.000	   7.384	4171
58732.808107	2284548700.000	   7.964	4171
58732.808118	2284548700.000	   7.823	4171
58732.808130	2284548700.000	   7.852	4171
58732.808141	2284548700.000	   7.390	4171
58732.808153	2284548700.000	   7.389	4171
58732.808165	2284548700.000	   7.416	4171
58732.808176	2284548700.000	   7.292	4171
58732.808188	2284548700.000	   7.162	4171
58732.808199	2284548700.000	   7.436	4171
58732.808211	2284548700.000	   7.295	4171
58732.808222	2284548700.000	   7.016	4171
58732.808234	2284548700.000	   6.921	4171
58732.808246	2284548700.000	   7.106	4171
58732.808257	2284548700.000	   6.860	4171
58732.808269	2284548700.000	   7.163	4171
58732.808280	2284548700.000	   6.409	4171
58732.808292	2284548700.000	   6.685	4171
58732.808303	2284548700.000	   6.359	4171
58732.808315	2284548600.000	   6.158	4171
58732.808327	2284548700.000	   6.148	4171
58732.808338	2284548700.000	   6.509	4171
58732.808350	2284548600.000	   6.444	4171
58732.808361	2284548600.000	   6.269	4171
58732.808373	2284548600.000	   6.310	4171
58732.808384	2284548600.000	   6.644	4171
58732.808396	2284548600.000	   7.154	4171
58732.808408	2284548600.000	   6.428	4171
58732.808419	2284548600.000	   6.740	4171
58732.808431	2284548600.000	   6.961	4171
58732.808442	2284548600.000	   7.426	4171
58732.808454	2284548600.000	   7.420	4171
58732.808465	2284548600.000	   7.559	4171
58732.808477	2284548600.000	   7.944	4171
58732.808489	2284548600.000	   7.213	4171
58732.808500	2284548600.000	   6.982	4171
58732.808512	2284548600.000	   7.350	4171
58732.808523	2284548600.000	   6.631	4171
58732.808535	2284548600.000	   7.108	4171
58732.808547	2284548600.000	   7.347	4171
58732.808558	2284548600.000	   7.273	4171
58732.808570	2284548600.000	   7.237	4171
58732.808581	2284548600.000	   7.088	4171
58732.808593	2284548600.000	   7.279	4171
58732.808604	2284548600.000	   7.655	4171
58732.808616	2284548600.000	   7.600	4171
58732.808628	2284548600.000	   6.816	4171
58732.808639	2284548600.000	   6.788	4171
58732.808651	2284548600.000	   7.947	4171
58732.808662	2284548600.000	   7.291	4171
58732.808674	2284548600.000	   7.638	4171
58732.808685	2284548600.000	   7.077	4171
58732.808697	2284548600.000	   7.223	4171
58732.808709	2284548600.000	   7.225	4171
58732.808720	2284548600.000	   7.188	4171
58732.808732	2284548600.000	   7.249	4171
58732.808743	2284548600.000	   7.212	4171
58732.808755	2284548600.000	   7.026	4171
58732.808766	2284548600.000	   6.610	4171
58732.808778	2284548600.000	   7.470	4171
58732.808790	2284548600.000	   7.616	4171
58732.808801	2284548600.000	   7.746	4171
58732.808813	2284548600.000	   7.552	4171
58732.808824	2284548600.000	   7.533	4171
58732.808836	2284548600.000	   8.249	4171
58732.808847	2284548600.000	   7.627	4171
58732.808859	2284548600.000	   7.654	4171
58732.808871	2284548600.000	   8.170	4171
58732.808882	2284548600.000	   8.361	4171
58732.808894	2284548600.000	   7.907	4171
58732.808905	2284548600.000	   8.750	4171
58732.808917	2284548600.000	   9.344	4171
58732.808928	2284548600.000	   9.225	4171
58732.808940	2284548600.000	   9.120	4171
58732.808952	2284548600.000	   9.208	4171
58732.808963	2284548600.000	   8.814	4171
58732.808975	2284548600.000	   9.909	4171
58732.808986	2284548600.000	  10.105	4171
58732.808998	2284548600.000	  10.098	4171
58732.809009	2284548600.000	  10.575	4171
58732.809021	2284548600.000	  11.003	4171
58732.809033	2284548600.000	  10.426	4171
58732.809044	2284548600.000	  11.163	4171
58732.809056	2284548600.000	  10.985	4171
58732.809067	2284548600.000	  11.385	4171
58732.809079	2284548600.000	  12.154	4171
58732.809090	2284548600.000	  13.048	4171
58732.809102	2284548600.000	  13.458	4171
58732.809114	2284548600.000	  13.057	4171
58732.809125	2284548600.000	  14.469	4171
58732.809137	2284548600.000	  13.783	4171
58732.809148	2284548600.000	  13.194	4171
58732.809160	2284548600.000	  15.530	4171
58732.809172	2284548600.000	  15.311	4171
58732.809183	2284548600.000	  15.133	4171
58732.809195	2284548600.000	  17.115	4171
58732.809206	2284548600.000	  15.222	4171
58732.809218	2284548600.000	  17.467	4171
58732.809229	2284548600.000	  18.227	4171
58732.809241	2284548600.000	  17.934	4171
58732.809253	2284548600.000	  18.794	4171
58732.809264	2284548600.000	  19.444	4171
58732.809276	2284548600.000	  19.348	4171
58732.809287	2284548600.000	  20.980	4171
58732.809299	2284548600.000	  21.395	4171
58732.809310	2284548600.000	  22.447	4171
58732.809322	2284548600.000	  22.379	4171
58732.809334	2284548600.000	  23.435	4171
58732.809345	2284548600.000	  24.095	4171
58732.809357	2284548600.000	  24.974	4171
58732.809368	2284548600.000	  23.829	4171
58732.809380	2284548600.000	  25.542	4171
58732.809391	2284548600.000	  24.482	4171
58732.809403	2284548600.000	  24.176	4171
58732.809415	2284548600.000	  24.700	4171
58732.809426	2284548600.000	  25.075	4171
58732.809438	2284548600.000	  22.757	4171
58732.809449	2284548600.000	  23.681	4171
58732.809461	2284548600.000	  22.826	4171
58732.809472	2284548600.000	  22.133	4171
58732.809484	2284548600.000	  21.751	4171
58732.809496	2284548600.000	  21.097	4171
58732.809507	2284548600.000	  20.879	4171
58732.809519	2284548600.000	  20.466	4171
58732.809530	2284548600.000	  18.815	4171
58732.809542	2284548600.000	  18.609	4171
58732.809553	2284548600.000	  17.050	4171
58732.809565	2284548600.000	  16.983	4171
58732.809577	2284548600.000	  17.382	4171
58732.809588	2284548600.000	  15.892	4171
58732.809600	2284548600.000	  15.995	4171
58732.809611	2284548600.000	  16.493	4171
58732.809623	2284548600.000	  14.431	4171
58732.809634	2284548600.000	  14.932	4171
58732.809646	2284548600.000	  13.928	4171
58732.809658	2284548600.000	  13.619	4171
58732.809669	2284548600.000	  13.762	4171
58732.809681	2284548600.000	  13.007	4171
58732.809692	2284548600.000	  12.242	4171
58732.809704	2284548600.000	  12.310	4171
58732.809715	2284548600.000	  12.102	4171
58732.809727	2284548600.000	  11.047	4171
58732.809739	2284548600.000	  10.939	4171
58732.809750	2284548600.000	  10.697	4171
58732.809762	2284548600.000	  10.508	4171
58732.809773	2284548600.000	  10.360	4171
58732.809785	2284548600.000	  10.006	4171
58732.809797	2284548600.000	  10.013	4171
58732.809808	2284548600.000	   8.771	4171
58732.809820	2284548600.000	   8.314	4171
58732.809831	2284548600.000	   8.469	4171
58732.809843	2284548600.000	   8.912	4171
58732.809854	2284548600.000	   8.444	4171
58732.809866	2284548600.000	   7.656	4171
58732.809878	2284548600.000	   7.379	4171
58732.809889	2284548600.000	   7.092	4171
58732.809901	2284548600.000	   6.519	4171
58732.809912	2284548600.000	   6.640	4171
58732.809924	2284548600.000	   6.542	4171
58732.809935	2284548500.000	   6.479	4171
58732.809947	2284548500.000	   6.454	4171
58732.809959	2284548500.000	   6.837	4171
58732.809970	2284548500.000	   7.302	4171
58732.809982	2284548500.000	   7.528	4171
58732.809993	2284548500.000	   8.376	4171
58732.810005	2284548500.000	   8.386	4171
58732.810016	2284548500.000	   9.025	4171
58732.810028	2284548500.000	   8.780	4171
58732.810040	2284548500.000	   9.639	4171
58732.810051	2284548500.000	  10.004	4171
58732.810063	2284548500.000	  11.542	4171
58732.810074	2284548500.000	  11.247	4171
58732.810086	2284548500.000	  11.847	4171
58732.810097	2284548500.000	  12.767	4171
58732.810109	2284548500.000	  13.311	4171
58732.810121	2284548500.000	  12.887	4171
58732.810132	2284548500.000	  14.401	4171
58732.810144	2284548500.000	  14.290	4171
58732.810155	2284548500.000	  15.313	4171
58732.810167	2284548500.000	  16.278	4171
58732.810178	2284548500.000	  17.075	4171
58732.810190	2284548500.000	  18.486	4171
58732.810202	2284548500.000	  18.458	4171
58732.810213	2284548500.000	  19.571	4171
58732.810225	2284548500.000	  21.952	4171
58732.810236	2284548500.000	  23.030	4171
58732.810248	2284548500.000	  22.014	4171
58732.810259	2284548500.000	  22.019	4171
58732.810271	2284548500.000	  23.817	4171
58732.810283	2284548500.000	  23.655	4171
58732.810294	2284548500.000	  23.248	4171
58732.810306	2284548500.000	  25.644	4171
58732.810317	2284548500.000	  24.428	4171
58732.810329	2284548500.000	  23.916	4171
58732.810340	2284548500.000	  23.623	4171
58732.810352	2284548500.000	  22.868	4171
58732.810364	2284548500.000	  23.585	4171
58732.810375	2284548500.000	  21.641	4171
58732.810387	2284548500.000	  20.210	4171
58732.810398	2284548500.000	  20.319	4171
58732.810410	2284548500.000	  18.435	4171
58732.810421	2284548500.000	  17.853	4171
58732.810433	2284548500.000	  17.680	4171
58732.810445	2284548500.000	  15.041	4171
58732.810456	2284548500.000	  14.385	4171
58732.810468	2284548500.000	  13.524	4171
58732.810479	2284548500.000	  12.833	4171
58732.810491	2284548500.000	  12.646	4171
58732.810502	2284548500.000	  11.385	4171
58732.810514	2284548500.000	  10.874	4171
58732.810526	2284548500.000	   9.561	4171
58732.810537	2284548500.000	   8.636	4171
58732.810549	2284548500.000	   8.426	4171
58732.810560	2284548500.000	   7.770	4171
58732.810572	2284548500.000	   7.720	4171
58732.810584	2284548500.000	   6.662	4171
58732.810595	2284548400.000	   6.434	4171
58732.810607	2284548400.000	   7.044	4171
58732.810618	2284548400.000	   7.197	4171
58732.810630	2284548400.000	   7.849	4171
58732.810641	2284548400.000	   8.721	4171
58732.810653	2284548400.000	   9.508	4171
58732.810665	2284548400.000	   9.687	4171
58732.810676	2284548400.000	  10.238	4171
58732.810688	2284548400.000	  10.829	4171
58732.810699	2284548400.000	  12.398	4171
58732.810711	2284548400.000	  12.557	4171
58732.810722	2284548400.000	  12.515	4171
58732.810734	2284548400.000	  14.619	4171
58732.810746	2284548400.000	  14.687	4171
58732.810757	2284548400.000	  15.661	4171
58732.810769	2284548400.000	  16.625	4171
58732.810780	2284548400.000	  17.565	4171
58732.810792	2284548400.000	  17.039	4171
58732.810803	2284548400.000	  20.816	4171
58732.810815	2284548400.000	  19.717	4171
58732.810827	2284548400.000	  21.344	4171
58732.810838	2284548400.000	  21.900	4171
58732.810850	2284548400.000	  23.706	4171
58732.810861	2284548400.000	  23.433	4171
58732.810873	2284548400.000	  23.135	4171
58732.810884	2284548400.000	  23.805	4171
58732.810896	2284548400.000	  24.265	4171
58732.810908	2284548400.000	  24.541	4171
58732.810919	2284548400.000	  24.113	4171
58732.810931	2284548400.000	  21.953	4171
58732.810942	2284548400.000	  21.667	4171
58732.810954	2284548400.000	  21.894	4171
58732.810965	2284548400.000	  18.952	4171
58732.810977	2284548400.000	  17.644	4171
58732.810989	2284548400.000	  17.751	4171
58732.811000	2284548400.000	  15.780	4171
